date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:26	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:26%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step1.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:27	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:27%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step2.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:27	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:27%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step3.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step3.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:28	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:28%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step4.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step4.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:28	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:28%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step5.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step5.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:29	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:29%20GMT	https://www.technorizen.com/public/public/html/web/images/m-step6.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/m-step6.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:30	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:30%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/mobile-app-development)
10:19:30	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:30%20GMT	https://www.technorizen.com/public/public/html/web/images/blockchain.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/blockchain.webp	(from https://www.technorizen.com/public/blockchain-development)
10:19:30	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:30%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/blockchain-development)
10:19:31	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:31%20GMT	https://www.technorizen.com/public/public/html/web/images/blockchain1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/blockchain1.webp	(from https://www.technorizen.com/public/blockchain-development)
10:19:31	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:31%20GMT	https://www.technorizen.com/public/public/html/web/contact.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/contact.html	(from https://www.technorizen.com/public/blockchain-development)
10:19:32	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:32%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/blockchain-development)
10:19:32	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:32%20GMT	https://www.technorizen.com/public/public/html/web/images/it-software-consultancy.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/it-software-consultancy.jpg	(from https://www.technorizen.com/public/it-software-consultancy)
10:19:33	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:33%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/it-software-consultancy)
10:19:33	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:33%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/it-software-consultancy)
10:19:33	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:33%20GMT	https://www.technorizen.com/public/public/html/web/images/ui-ux-design-services.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/ui-ux-design-services.png	(from https://www.technorizen.com/public/ui-ux-design)
10:19:34	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:34%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ui-ux-design)
10:19:34	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:34%20GMT	https://www.technorizen.com/public/public/html/web/images/ui-ux-design-services.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/ui-ux-design-services.webp	(from https://www.technorizen.com/public/ui-ux-design)
10:19:35	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:35%20GMT	https://www.technorizen.com/public/public/html/web/images/Quality-Assurance.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/Quality-Assurance.webp	(from https://www.technorizen.com/public/ui-ux-design)
10:19:35	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:35%20GMT	https://www.technorizen.com/public/public/html/web/images/Business-Impacts-deveops.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/Business-Impacts-deveops.webp	(from https://www.technorizen.com/public/ui-ux-design)
10:19:36	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:36%20GMT	https://www.technorizen.com/public/public/html/web/images/UX-Designs.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/UX-Designs.webp	(from https://www.technorizen.com/public/ui-ux-design)
10:19:36	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:36%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ui-ux-design)
10:19:37	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:37%20GMT	https://www.technorizen.com/public/public/html/web/images/ecommerce-development.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/ecommerce-development.webp	(from https://www.technorizen.com/public/ecommerce-development)
10:19:37	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:37%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ecommerce-development)
10:19:37	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:37%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ecommerce-development)
10:19:38	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:38%20GMT	https://www.technorizen.com/public/public/html/web/images/devops.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/devops.jpg	(from https://www.technorizen.com/public/devops-development)
10:19:38	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:38%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/devops-development)
10:19:39	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:39%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/devops-development)
10:19:39	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:39%20GMT	https://www.technorizen.com/public/public/html/web/images/ai1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/ai1.png	(from https://www.technorizen.com/public/ai-ml-development)
10:19:40	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:40%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-ml-development)
10:19:40	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:40%20GMT	https://www.technorizen.com/public/public/html/web/images/AI_ML_Banner.gif	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/AI_ML_Banner.gif	(from https://www.technorizen.com/public/ai-ml-development)
10:19:41	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:41%20GMT	https://www.technorizen.com/public/public/html/web/images/AL-ML-Intro-Sec.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/AL-ML-Intro-Sec.jpg	(from https://www.technorizen.com/public/ai-ml-development)
10:19:41	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:41%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-ml-development)
10:19:42	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:42%20GMT	https://www.technorizen.com/public/public/html/web/images/hire-professional.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/hire-professional.jpg	(from https://www.technorizen.com/public/hire-professionals)
10:19:42	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:42%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/hire-professionals)
10:19:43	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:43%20GMT	https://www.technorizen.com/public/public/html/web/images/mern-stack.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/mern-stack.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:43	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:43%20GMT	https://www.technorizen.com/public/public/html/web/images/mean-stack.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/mean-stack.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:44	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:44%20GMT	https://www.technorizen.com/public/public/html/web/images/node.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/node.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:45	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:45%20GMT	https://www.technorizen.com/public/public/html/web/images/react.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/react.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:45	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:45%20GMT	https://www.technorizen.com/public/public/html/web/images/react-native.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/react-native.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:46%20GMT	https://www.technorizen.com/public/public/html/web/images/angular.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/angular.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:46%20GMT	https://www.technorizen.com/public/public/html/web/images/wordpress.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/wordpress.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:47	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:47%20GMT	https://www.technorizen.com/public/public/html/web/images/shopify.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/shopify.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:48	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:48%20GMT	https://www.technorizen.com/public/public/html/web/images/php.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/php.webp	(from https://www.technorizen.com/public/hire-professionals)
10:19:48	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:48%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/hire-professionals)
10:19:49	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:49%20GMT	https://www.technorizen.com/public/public/html/web/images/p1.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p1.jpg	(from https://www.technorizen.com/public/work)
10:19:49	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:49%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/work)
10:19:50	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:49%20GMT	https://www.technorizen.com/public/public/uploads/work/daina-smart-parcel-delivery-logistics-platform-1782547288.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/daina-smart-parcel-delivery-logistics-platform-1782547288.PNG	(from https://www.technorizen.com/public/work)
10:19:50	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:50%20GMT	https://www.technorizen.com/public/public/uploads/work/kimbo-logistics-portal-1782539474.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/kimbo-logistics-portal-1782539474.png	(from https://www.technorizen.com/public/work)
10:19:51	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:51%20GMT	https://www.technorizen.com/public/public/uploads/work/npc-social-ai-powered-social-networking-digital-community-platform-1782541812.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/npc-social-ai-powered-social-networking-digital-community-platform-1782541812.png	(from https://www.technorizen.com/public/work)
10:19:51	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:51%20GMT	https://www.technorizen.com/public/public/html/web/images/p2.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p2.jpg	(from https://www.technorizen.com/public/work)
10:19:52	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:52%20GMT	https://www.technorizen.com/public/public/uploads/work/ng-rewards-customer-loyalty-digital-rewards-platform-1782541600.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/ng-rewards-customer-loyalty-digital-rewards-platform-1782541600.png	(from https://www.technorizen.com/public/work)
10:19:53	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:52%20GMT	https://www.technorizen.com/public/public/html/web/images/p3.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p3.jpg	(from https://www.technorizen.com/public/work)
10:19:53	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:53%20GMT	https://www.technorizen.com/public/public/uploads/work/manere-sanus-health-rehabilitation-sports-wellness-platform-1782541746.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/manere-sanus-health-rehabilitation-sports-wellness-platform-1782541746.PNG	(from https://www.technorizen.com/public/work)
10:19:54	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:54%20GMT	https://www.technorizen.com/public/public/html/web/images/p4.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p4.jpg	(from https://www.technorizen.com/public/work)
10:19:54	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:54%20GMT	https://www.technorizen.com/public/public/uploads/work/bomi-fitness-challenge-lifestyle-transformation-platform-1782543883.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/bomi-fitness-challenge-lifestyle-transformation-platform-1782543883.PNG	(from https://www.technorizen.com/public/work)
10:19:55	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:55%20GMT	https://www.technorizen.com/public/public/html/web/images/p5.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p5.jpg	(from https://www.technorizen.com/public/work)
10:19:56	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:56%20GMT	https://www.technorizen.com/public/public/uploads/work/amused-smart-event-discovery-social-experience-platform-1782547135.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/work/amused-smart-event-discovery-social-experience-platform-1782547135.PNG	(from https://www.technorizen.com/public/work)
10:19:56	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:56%20GMT	https://www.technorizen.com/public/public/html/web/images/p6.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p6.jpg	(from https://www.technorizen.com/public/work)
10:19:57	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:57%20GMT	https://www.technorizen.com/public/public/html/web/images/p7.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/p7.jpg	(from https://www.technorizen.com/public/work)
10:19:57	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:57%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/work)
10:19:58	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:58%20GMT	https://www.technorizen.com/public/public/html/web/images/g1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g1.png	(from https://www.technorizen.com/public/capturing-moments)
10:19:58	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:58%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/capturing-moments)
10:19:59	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:59%20GMT	https://www.technorizen.com/public/public/html/web/images/g2.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g2.png	(from https://www.technorizen.com/public/capturing-moments)
10:20:00	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:00%20GMT	https://www.technorizen.com/public/public/html/web/images/g3.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g3.png	(from https://www.technorizen.com/public/capturing-moments)
10:20:00	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:00%20GMT	https://www.technorizen.com/public/public/html/web/images/g4.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g4.jpeg	(from https://www.technorizen.com/public/capturing-moments)
10:20:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:01%20GMT	https://www.technorizen.com/public/public/html/web/images/g5.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g5.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:01%20GMT	https://www.technorizen.com/public/public/html/web/images/g6.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g6.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:02	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:02%20GMT	https://www.technorizen.com/public/public/html/web/images/g7.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g7.jpeg	(from https://www.technorizen.com/public/capturing-moments)
10:20:03	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:03%20GMT	https://www.technorizen.com/public/public/html/web/images/g8.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g8.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:03	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:03%20GMT	https://www.technorizen.com/public/public/html/web/images/g9.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g9.jpeg	(from https://www.technorizen.com/public/capturing-moments)
10:20:04	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:04%20GMT	https://www.technorizen.com/public/public/html/web/images/g10.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g10.jpeg	(from https://www.technorizen.com/public/capturing-moments)
10:20:05	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:05%20GMT	https://www.technorizen.com/public/public/html/web/images/g11.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g11.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:05	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:05%20GMT	https://www.technorizen.com/public/public/html/web/images/g12.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g12.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:06	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:06%20GMT	https://www.technorizen.com/public/public/html/web/images/g13.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g13.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:06	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:06%20GMT	https://www.technorizen.com/public/public/html/web/images/g14.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g14.jpg	(from https://www.technorizen.com/public/capturing-moments)
10:20:07	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:07%20GMT	https://www.technorizen.com/public/public/html/web/images/g15.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/g15.jpeg	(from https://www.technorizen.com/public/capturing-moments)
10:20:08	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:50:08%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/capturing-moments)
10:20:08	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:50:08%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/blogs)
10:20:09	51912/51912	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:08%20GMT	https://www.technorizen.com/public/blogs/Generative-AI-Development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/Generative-AI-Development.html	(from https://www.technorizen.com/public/blogs)
10:20:10	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:50:10%20GMT	https://www.technorizen.com/public/public/uploads/blogs/generative-ai-development-1782278670.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/uploads/blogs/generative-ai-development-1782278670.html	(from https://www.technorizen.com/public/blogs)
10:20:11	37452/37452	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:11%20GMT	https://www.technorizen.com/public/blogs/ai-changing-custom-software-development-2026	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/ai-changing-custom-software-development-2026.html	(from https://www.technorizen.com/public/blogs)
10:20:11	35001/35001	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:11%20GMT	https://www.technorizen.com/public/blogs/why-startups-should-launch-with-an-mvp-first	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/why-startups-should-launch-with-an-mvp-first.html	(from https://www.technorizen.com/public/blogs)
10:20:11	36747/36747	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:11%20GMT	https://www.technorizen.com/public/blogs/top-mobile-app-trends-businesses-should-watch	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/top-mobile-app-trends-businesses-should-watch.html	(from https://www.technorizen.com/public/blogs)
10:20:12	35131/35131	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:12%20GMT	https://www.technorizen.com/public/blogs/how-to-choose-the-right-tech-stack-for-a-scalable-product	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/how-to-choose-the-right-tech-stack-for-a-scalable-product.html	(from https://www.technorizen.com/public/blogs)
10:20:12	35090/35090	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:12%20GMT	https://www.technorizen.com/public/blogs/what-makes-a-great-ui-ux-design-for-modern-products	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/what-makes-a-great-ui-ux-design-for-modern-products.html	(from https://www.technorizen.com/public/blogs)
10:20:12	35135/35135	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:50:12%20GMT	https://www.technorizen.com/public/blogs/tech-news-roundup-june-2026	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs/tech-news-roundup-june-2026.html	(from https://www.technorizen.com/public/blogs)
